typ,u1_nr,u1_bezeichnung,u2_nr,u2_bezeichnung,u3_nr,u3_bezeichnung,ANS_PLJ,ANS_VJ,PLAN_FJ1,PLAN_FJ2,PLAN_FJ3,PLAN_FJ4,RE_VVJ,RE_VJ3,ROW_NR,ROW_TEXT,TXTSONST,TXTVZ,SUM_VE,PLAN_FJ5,VE_FJ1,VE_FJ2,VE_FJ3,VE_FJ4,VE_FJ5,ERM_VVJ,BER_GEL,BUD_BER,GES_E_A,GES_EA_GEN
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,-26882.33,-5945.0,-22718.67,-22234.67,-22380.33,0.0,-8459.17,0.0,  14,Bilanzielle Abschreibungen,,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  15,Transferaufwendungen,,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,-797064.0,-889650.54,-801324.0,-785245.0,-789631.0,0.0,-899971.28,0.0,  16,Sonstige ordentliche Aufwendungen,,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,-983674.74,-1056700.85,-986846.67,-972626.28,-978935.98,0.0,-1138610.46,0.0,  17,Ordentliche Aufwendungen,,=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,-972940.74,-1045968.85,-976110.67,-961888.28,-968195.98,0.0,-1125578.97,0.0,  18,Ordentliches Ergebnis (= Zeilen 10 und 17),(= Zeilen 10 und 17),=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  19,Finanzertr�ge,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  20,Zinsen und sonstige Finanzaufwendungen,,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  21,Finanzergebnis (= Zeilen 19 und 20),(= Zeilen 19 und 20),=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,-972940.74,-1045968.85,-976110.67,-961888.28,-968195.98,0.0,-1125578.97,0.0,  22,Ergebnis der laufenden Verwaltungst�tigkeit (= Zeilen 18 und 21),(= Zeilen 18 und 21),=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  23,Au�erordentliche Ertr�ge,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  24,Au�erordentliche Aufwendungen,,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  25,Au�erordentliches Ergebnis (= Zeilen 23 und 24),(= Zeilen 23 und 24),=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,-972940.74,-1045968.85,-976110.67,-961888.28,-968195.98,0.0,-1125578.97,0.0,  26,Ergebnis - vor Ber�cksichtigung der internen Leistungsbeziehungen - (= Zeilen 22 und 25),(= Zeilen 22 und 25),=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  27,Ertr�ge aus internen Leistungsbeziehungen (48er),,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  28,Ertr�ge aus internen Leistungsbeziehungen (9er),,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  29,"Ergebnis (= Zeilen 27, 28)","(= Zeilen 27, 28)",=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  30,Aufwendungen aus internen Leistungsbeziehungen (58er),,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  31,Aufwendungen aus internen Leistungsbeziehungen (9er),,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  32,"Ergebnis (= Zeilen 30, 31)","(= Zeilen 30, 31)",=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,-972940.74,-1045968.85,-976110.67,-961888.28,-968195.98,0.0,-1125578.97,0.0,  33,"Ergebnis (= Zeilen 26, 29, 32)","(= Zeilen 26, 29, 32)",=,,,,,,,,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   1,Einzahlungen aus Zuwendungen f�r Investitionsma�nahmen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   2,Einzahlungen aus der Ver�u�erung von Sachanlagen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   3,Einzahlungen aus der Ver�u�erung von Finanzanlagen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   4,Einzahlungen aus Beitr�gen und �hnlichen Entgelten,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   5,Sonstige Investitionseinzahlungen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   6,Summe (investive Einzahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   7,Auszahlungen f�r den Erwerb von Grundst�cken und Geb�uden,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   8,Auszahlungen f�r Bauma�nahmen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,-2700.0,-3200.0,-4700.0,-4700.0,-2700.0,0.0,-1396.55,0.0,   9,Auszahlungen f�r den Erwerb von beweglichen Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  10,Auszahlungen f�r den Erwerb von Finanzanlagen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  11,Auszahlungen von aktivierbaren Zuwendungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  12,Sonstige Investitionsauszahlungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,-2700.0,-3200.0,-4700.0,-4700.0,-2700.0,0.0,-1396.55,0.0,  13,Summe (investive Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,-2700.0,-3200.0,-4700.0,-4700.0,-2700.0,0.0,-1396.55,0.0,  14,Saldo der Investitionst�tigkeit (Einzahlungen ./. Auszahlungen),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
INV_EM,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,-2700.0,-3200.0,-4700.0,-4700.0,-2700.0,0.0,-1396.55,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,-2700.0,-3200.0,-4700.0,-4700.0,-2700.0,0.0,-1396.55,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010101,Politische Gremien,-2700.0,-3200.0,-4700.0,-4700.0,-2700.0,0.0,-1396.55,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   1,Steuern und �hnliche Abgaben,,,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,1998.0,0.0,1998.0,1998.0,0.0,0.0,0.0,0.0,   2,Zuwendungen und allgemeine Umlagen,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   3,Sonstige Transferertr�ge,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   4,�ffentlich-rechtliche Leistungsentgelte,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,60.0,58.0,62.0,64.0,66.0,0.0,1631.44,0.0,   5,Privatrechtliche Leistungsentgelte,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,48470.0,48470.0,48470.0,48470.0,48470.0,0.0,0.0,0.0,   6,Kostenerstattungen und Kostenumlagen,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   7,Sonstige ordentliche Ertr�ge,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   8,Aktivierte Eigenleistungen,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Bestandsver�nderungen,,+/-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,50528.0,48528.0,50530.0,50532.0,48536.0,0.0,1631.44,0.0,  10,Ordentliche Ertr�ge,,=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-1167761.4,-1311482.61,-1192257.54,-1210036.23,-1224853.96,0.0,-1384088.99,0.0,  11,Personalaufwendungen,,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-150511.94,-139186.7,-152769.64,-155061.17,-157387.14,0.0,-385702.51,0.0,  12,Versorgungsaufwendungen,,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-17801.84,-17461.0,-17811.0,-17989.0,-18170.0,0.0,-9271.87,0.0,  13,Aufwendungen f�r Sach- und Dienstleistungen,,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-23179.58,-3482.83,-23038.93,-22750.93,-22484.27,0.0,-3633.5,0.0,  14,Bilanzielle Abschreibungen,,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  15,Transferaufwendungen,,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-24531.0,-27099.25,-24564.0,-24592.0,-24719.0,0.0,-14132.42,0.0,  16,Sonstige ordentliche Aufwendungen,,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-1383785.76,-1498712.39,-1410441.11,-1430429.33,-1447614.37,0.0,-1796829.29,0.0,  17,Ordentliche Aufwendungen,,=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-1333257.76,-1450184.39,-1359911.11,-1379897.33,-1399078.37,0.0,-1795197.85,0.0,  18,Ordentliches Ergebnis (= Zeilen 10 und 17),(= Zeilen 10 und 17),=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  19,Finanzertr�ge,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  20,Zinsen und sonstige Finanzaufwendungen,,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  21,Finanzergebnis (= Zeilen 19 und 20),(= Zeilen 19 und 20),=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-1333257.76,-1450184.39,-1359911.11,-1379897.33,-1399078.37,0.0,-1795197.85,0.0,  22,Ergebnis der laufenden Verwaltungst�tigkeit (= Zeilen 18 und 21),(= Zeilen 18 und 21),=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  23,Au�erordentliche Ertr�ge,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  24,Au�erordentliche Aufwendungen,,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  25,Au�erordentliches Ergebnis (= Zeilen 23 und 24),(= Zeilen 23 und 24),=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-1333257.76,-1450184.39,-1359911.11,-1379897.33,-1399078.37,0.0,-1795197.85,0.0,  26,Ergebnis - vor Ber�cksichtigung der internen Leistungsbeziehungen - (= Zeilen 22 und 25),(= Zeilen 22 und 25),=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,44900.0,49694.0,44900.0,44900.0,44900.0,0.0,49694.0,0.0,  27,Ertr�ge aus internen Leistungsbeziehungen (48er),,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  28,Ertr�ge aus internen Leistungsbeziehungen (9er),,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,44900.0,49694.0,44900.0,44900.0,44900.0,0.0,49694.0,0.0,  29,"Ergebnis (= Zeilen 27, 28)","(= Zeilen 27, 28)",=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  30,Aufwendungen aus internen Leistungsbeziehungen (58er),,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  31,Aufwendungen aus internen Leistungsbeziehungen (9er),,-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  32,"Ergebnis (= Zeilen 30, 31)","(= Zeilen 30, 31)",=,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-1288357.76,-1400490.39,-1315011.11,-1334997.33,-1354178.37,0.0,-1745503.85,0.0,  33,"Ergebnis (= Zeilen 26, 29, 32)","(= Zeilen 26, 29, 32)",=,,,,,,,,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   1,Einzahlungen aus Zuwendungen f�r Investitionsma�nahmen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   2,Einzahlungen aus der Ver�u�erung von Sachanlagen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   3,Einzahlungen aus der Ver�u�erung von Finanzanlagen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   4,Einzahlungen aus Beitr�gen und �hnlichen Entgelten,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   5,Sonstige Investitionseinzahlungen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   6,Summe (investive Einzahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   7,Auszahlungen f�r den Erwerb von Grundst�cken und Geb�uden,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   8,Auszahlungen f�r Bauma�nahmen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-2286.0,-5800.0,-2400.0,-2400.0,-1400.0,0.0,-2140.29,0.0,   9,Auszahlungen f�r den Erwerb von beweglichen Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  10,Auszahlungen f�r den Erwerb von Finanzanlagen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  11,Auszahlungen von aktivierbaren Zuwendungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  12,Sonstige Investitionsauszahlungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-2286.0,-5800.0,-2400.0,-2400.0,-1400.0,0.0,-2140.29,0.0,  13,Summe (investive Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-2286.0,-5800.0,-2400.0,-2400.0,-1400.0,0.0,-2140.29,0.0,  14,Saldo der Investitionst�tigkeit (Einzahlungen ./. Auszahlungen),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
INV_EM,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-2286.0,-5800.0,-2400.0,-2400.0,-1400.0,0.0,-2140.29,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-2286.0,-5800.0,-2400.0,-2400.0,-1400.0,0.0,-2140.29,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,01,Innere Verwaltung,0101,Verwaltungssteuerung und Service,010102,Verwaltungsf�hrung,-2286.0,-5800.0,-2400.0,-2400.0,-1400.0,0.0,-2140.29,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERGHHT,01,Innere Verwaltung,0102,"Personal-/Organisationsm., IuK",010201,Personalmanagement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   1,Steuern und �hnliche Abgaben,,,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0102,"Personal-/Organisationsm., IuK",010201,Personalmanagement,38892.33,16193.33,39452.33,40012.33,40572.33,0.0,4676.84,0.0,   2,Zuwendungen und allgemeine Umlagen,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0102,"Personal-/Organisationsm., IuK",010201,Personalmanagement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   3,Sonstige Transferertr�ge,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0102,"Personal-/Organisationsm., IuK",010201,Personalmanagement,9000.0,9000.0,9000.0,9000.0,9000.0,0.0,0.0,0.0,   4,�ffentlich-rechtliche Leistungsentgelte,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0102,"Personal-/Organisationsm., IuK",010201,Personalmanagement,118.0,114.0,122.0,126.0,130.0,0.0,18209.86,0.0,   5,Privatrechtliche Leistungsentgelte,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0102,"Personal-/Organisationsm., IuK",010201,Personalmanagement,1969360.0,1967071.0,1971695.0,1974076.0,1976505.0,0.0,1591526.44,0.0,   6,Kostenerstattungen und Kostenumlagen,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0102,"Personal-/Organisationsm., IuK",010201,Personalmanagement,0.0,0.0,0.0,0.0,0.0,0.0,1355345.45,0.0,   7,Sonstige ordentliche Ertr�ge,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0102,"Personal-/Organisationsm., IuK",010201,Personalmanagement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   8,Aktivierte Eigenleistungen,,+,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0102,"Personal-/Organisationsm., IuK",010201,Personalmanagement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Bestandsver�nderungen,,+/-,,,,,,,,,,,,
ERGHHT,01,Innere Verwaltung,0102,"Personal-/Organisationsm., IuK",010201,Personalmanagement,2017370.33,1992378.33,2020269.33,2023214.33,2026207.33,0.0,2969758.59,0.0,  10,Ordentliche Ertr�ge,,=,,,,,,,,,,,,
